measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,102,United States,1,Male,15,50 to 54,493,Ischemic heart disease,3,Rate,2016,3577.32404739,4220.3173614199995,3085.11442293
5,Prevalence,102,United States,2,Female,15,50 to 54,493,Ischemic heart disease,3,Rate,2016,1691.0135672200001,1959.0340132800002,1485.71549407
5,Prevalence,102,United States,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2016,2620.00934156,3076.9699850300003,2267.24859805
5,Prevalence,102,United States,1,Male,16,55 to 59,493,Ischemic heart disease,1,Number,2016,604327.541865,693594.500895,523862.103474
5,Prevalence,102,United States,2,Female,16,55 to 59,493,Ischemic heart disease,1,Number,2016,293797.07448,335645.890521,256478.075231
5,Prevalence,102,United States,3,Both,16,55 to 59,493,Ischemic heart disease,1,Number,2016,898124.616345,1033518.94153,780744.262881
5,Prevalence,102,United States,1,Male,16,55 to 59,493,Ischemic heart disease,2,Percent,2016,0.0568724921799,0.0653246500101,0.049355307073
5,Prevalence,102,United States,2,Female,16,55 to 59,493,Ischemic heart disease,2,Percent,2016,0.026095860471,0.0298077714701,0.0227685852981
5,Prevalence,102,United States,3,Both,16,55 to 59,493,Ischemic heart disease,2,Percent,2016,0.0410395115806,0.0472066110074,0.0356514166051
5,Prevalence,102,United States,1,Male,16,55 to 59,493,Ischemic heart disease,3,Rate,2016,5641.45195772,6474.7670491,4890.29985311
5,Prevalence,102,United States,2,Female,16,55 to 59,493,Ischemic heart disease,3,Rate,2016,2598.15649809,2968.24109995,2268.13074623
5,Prevalence,102,United States,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2016,4078.6443533199995,4693.5092505,3545.58612605
5,Prevalence,102,United States,1,Male,17,60 to 64,493,Ischemic heart disease,1,Number,2016,774312.355909,890316.650931,667187.311948
5,Prevalence,102,United States,2,Female,17,60 to 64,493,Ischemic heart disease,1,Number,2016,385170.912177,441034.756852,334446.316881
5,Prevalence,102,United States,3,Both,17,60 to 64,493,Ischemic heart disease,1,Number,2016,1159483.26809,1328728.28507,1004087.88692
5,Prevalence,102,United States,1,Male,17,60 to 64,493,Ischemic heart disease,2,Percent,2016,0.0834230380523,0.0959270082464,0.0719408523993
5,Prevalence,102,United States,2,Female,17,60 to 64,493,Ischemic heart disease,2,Percent,2016,0.0382450073045,0.0438010000743,0.0331909684626
5,Prevalence,102,United States,3,Both,17,60 to 64,493,Ischemic heart disease,2,Percent,2016,0.0599126374603,0.0686502596222,0.0518517679894
5,Prevalence,102,United States,1,Male,17,60 to 64,493,Ischemic heart disease,3,Rate,2016,8305.73194864,9550.06257568,7156.645416140001
5,Prevalence,102,United States,2,Female,17,60 to 64,493,Ischemic heart disease,3,Rate,2016,3813.6516060900003,4366.7703236,3311.41758945
5,Prevalence,102,United States,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2016,5969.81897946,6841.20897047,5169.73645879
5,Prevalence,102,United States,1,Male,18,65 to 69,493,Ischemic heart disease,1,Number,2016,979523.969503,1112546.96796,854294.38086
5,Prevalence,102,United States,2,Female,18,65 to 69,493,Ischemic heart disease,1,Number,2016,522108.912961,596294.868629,455689.339153
5,Prevalence,102,United States,3,Both,18,65 to 69,493,Ischemic heart disease,1,Number,2016,1501632.88246,1710952.59087,1308399.87179
5,Prevalence,102,United States,1,Male,18,65 to 69,493,Ischemic heart disease,2,Percent,2016,0.124498104834,0.141482640264,0.108558919995
5,Prevalence,102,United States,2,Female,18,65 to 69,493,Ischemic heart disease,2,Percent,2016,0.059546381552,0.0680139690306,0.0519683703646
5,Prevalence,102,United States,3,Both,18,65 to 69,493,Ischemic heart disease,2,Percent,2016,0.0902646694864,0.102807277963,0.0786379034548
5,Prevalence,102,United States,1,Male,18,65 to 69,493,Ischemic heart disease,3,Rate,2016,12425.651806599999,14113.1015399,10837.0645818
5,Prevalence,102,United States,2,Female,18,65 to 69,493,Ischemic heart disease,3,Rate,2016,5945.52915508,6790.32370152,5189.17448896
5,Prevalence,102,United States,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2016,9010.905263960001,10266.9779595,7851.3646242899995
5,Prevalence,102,United States,1,Male,19,70 to 74,493,Ischemic heart disease,1,Number,2016,865227.803097,988166.912387,750314.158202
5,Prevalence,102,United States,2,Female,19,70 to 74,493,Ischemic heart disease,1,Number,2016,512426.181249,591074.946014,440261.354699
5,Prevalence,102,United States,3,Both,19,70 to 74,493,Ischemic heart disease,1,Number,2016,1377653.98435,1579111.72699,1190142.29696
5,Prevalence,102,United States,1,Male,19,70 to 74,493,Ischemic heart disease,2,Percent,2016,0.161557431273,0.184514056221,0.14010316052
5,Prevalence,102,United States,2,Female,19,70 to 74,493,Ischemic heart disease,2,Percent,2016,0.0824759097664,0.0951147620876,0.0708526341442
5,Prevalence,102,United States,3,Both,19,70 to 74,493,Ischemic heart disease,2,Percent,2016,0.119085791077,0.136488997326,0.102889809671
5,Prevalence,102,United States,1,Male,19,70 to 74,493,Ischemic heart disease,3,Rate,2016,16141.7320966,18435.290116,13997.897532500001
5,Prevalence,102,United States,2,Female,19,70 to 74,493,Ischemic heart disease,3,Rate,2016,8241.630269739999,9506.58132823,7080.96393248
5,Prevalence,102,United States,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2016,11899.175894900001,13639.2217572,10279.5859428
5,Prevalence,102,United States,1,Male,20,75 to 79,493,Ischemic heart disease,1,Number,2016,731486.668418,828268.055935,632489.253558
5,Prevalence,102,United States,2,Female,20,75 to 79,493,Ischemic heart disease,1,Number,2016,495234.320508,566276.90993,422429.786545
5,Prevalence,102,United States,3,Both,20,75 to 79,493,Ischemic heart disease,1,Number,2016,1226720.98893,1393665.69962,1056002.5208
5,Prevalence,102,United States,1,Male,20,75 to 79,493,Ischemic heart disease,2,Percent,2016,0.200673268334,0.227220214795,0.173498523507
5,Prevalence,102,United States,2,Female,20,75 to 79,493,Ischemic heart disease,2,Percent,2016,0.109387660064,0.125079107574,0.0933036006285
5,Prevalence,102,United States,3,Both,20,75 to 79,493,Ischemic heart disease,2,Percent,2016,0.150103607537,0.17052335116,0.129206375104
5,Prevalence,102,United States,1,Male,20,75 to 79,493,Ischemic heart disease,3,Rate,2016,20058.797138500002,22712.732340299997,17344.094126599997
5,Prevalence,102,United States,2,Female,20,75 to 79,493,Ischemic heart disease,3,Rate,2016,10933.933771400001,12502.4336421,9326.53315388
5,Prevalence,102,United States,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2016,15003.8415999,17045.7174771,12915.8094581
5,Prevalence,102,United States,1,Male,21,80 plus,493,Ischemic heart disease,1,Number,2016,1031795.17545,1191194.59861,884415.120699
5,Prevalence,102,United States,2,Female,21,80 plus,493,Ischemic heart disease,1,Number,2016,989720.213215,1148103.11182,844127.942589
5,Prevalence,102,United States,3,Both,21,80 plus,493,Ischemic heart disease,1,Number,2016,2021515.38867,2336824.00667,1732846.51038
5,Prevalence,102,United States,1,Male,21,80 plus,493,Ischemic heart disease,2,Percent,2016,0.225949094976,0.260850614078,0.19366909265
5,Prevalence,102,United States,2,Female,21,80 plus,493,Ischemic heart disease,2,Percent,2016,0.134653685874,0.156199863446,0.114845538705
5,Prevalence,102,United States,3,Both,21,80 plus,493,Ischemic heart disease,2,Percent,2016,0.169638462078,0.196098308505,0.145420448157
5,Prevalence,102,United States,1,Male,21,80 plus,493,Ischemic heart disease,3,Rate,2016,22589.903385499998,26079.76034,19363.1959177
5,Prevalence,102,United States,2,Female,21,80 plus,493,Ischemic heart disease,3,Rate,2016,13462.2828161,15616.624362100001,11481.9207937
5,Prevalence,102,United States,3,Both,21,80 plus,493,Ischemic heart disease,3,Rate,2016,16960.00815,19605.368537100003,14538.148511499998
5,Prevalence,102,United States,1,Male,22,All Ages,493,Ischemic heart disease,1,Number,2016,5795035.31765,6384002.60608,5271582.11181
5,Prevalence,102,United States,2,Female,22,All Ages,493,Ischemic heart disease,1,Number,2016,3608215.88709,3991556.02921,3283263.28723
5,Prevalence,102,United States,3,Both,22,All Ages,493,Ischemic heart disease,1,Number,2016,9403251.20474,10344563.8466,8557600.45117
5,Prevalence,102,United States,1,Male,22,All Ages,493,Ischemic heart disease,2,Percent,2016,0.0395288279345,0.0436087218863,0.0359325265098
5,Prevalence,102,United States,2,Female,22,All Ages,493,Ischemic heart disease,2,Percent,2016,0.0231527465039,0.0256184110625,0.0210601626137
5,Prevalence,102,United States,3,Both,22,All Ages,493,Ischemic heart disease,2,Percent,2016,0.0310905705924,0.0342345510767,0.0282678682908
5,Prevalence,102,United States,1,Male,22,All Ages,493,Ischemic heart disease,3,Rate,2016,3645.48577764,4015.9877255600004,3316.19680655
5,Prevalence,102,United States,2,Female,22,All Ages,493,Ischemic heart disease,3,Rate,2016,2201.37472662,2435.2507825400003,2003.12094607
5,Prevalence,102,United States,3,Both,22,All Ages,493,Ischemic heart disease,3,Rate,2016,2912.3766432,3203.9201628200003,2650.46154071
5,Prevalence,102,United States,1,Male,23,5-14 years,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,23,5-14 years,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,23,5-14 years,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,23,5-14 years,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,23,5-14 years,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,23,5-14 years,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,23,5-14 years,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,23,5-14 years,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,23,5-14 years,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,24,15-49 years,493,Ischemic heart disease,1,Number,2016,418564.461863,473691.536676,374427.6562
5,Prevalence,102,United States,2,Female,24,15-49 years,493,Ischemic heart disease,1,Number,2016,219882.884303,244948.863077,199597.330154
5,Prevalence,102,United States,3,Both,24,15-49 years,493,Ischemic heart disease,1,Number,2016,638447.346167,717153.712539,574589.391224
5,Prevalence,102,United States,1,Male,24,15-49 years,493,Ischemic heart disease,2,Percent,2016,0.00588746512222,0.00665234145765,0.00526595552521
5,Prevalence,102,United States,2,Female,24,15-49 years,493,Ischemic heart disease,2,Percent,2016,0.00301080083315,0.00335156101758,0.00273820803387
5,Prevalence,102,United States,3,Both,24,15-49 years,493,Ischemic heart disease,2,Percent,2016,0.00442979459969,0.00497070224347,0.00399237325147
5,Prevalence,102,United States,1,Male,24,15-49 years,493,Ischemic heart disease,3,Rate,2016,557.2075865329999,630.594668113,498.451133939
5,Prevalence,102,United States,2,Female,24,15-49 years,493,Ischemic heart disease,3,Rate,2016,296.027163015,329.77335753200003,268.71682886099995
5,Prevalence,102,United States,3,Both,24,15-49 years,493,Ischemic heart disease,3,Rate,2016,427.35188525999996,480.03487353300005,384.60784756099997
5,Prevalence,102,United States,1,Male,25,50-69 years,493,Ischemic heart disease,1,Number,2016,2747961.20882,3087139.03282,2417943.70249
5,Prevalence,102,United States,2,Female,25,50-69 years,493,Ischemic heart disease,1,Number,2016,1390952.28781,1556156.6303,1231835.86257
5,Prevalence,102,United States,3,Both,25,50-69 years,493,Ischemic heart disease,1,Number,2016,4138913.49663,4641308.34735,3657782.00729
5,Prevalence,102,United States,1,Male,25,50-69 years,493,Ischemic heart disease,2,Percent,2016,0.0713286882564,0.0801475167699,0.0628179113221
5,Prevalence,102,United States,2,Female,25,50-69 years,493,Ischemic heart disease,2,Percent,2016,0.0337039074388,0.0377303097122,0.0298400284945
5,Prevalence,102,United States,3,Both,25,50-69 years,493,Ischemic heart disease,2,Percent,2016,0.0518692704872,0.0581836288432,0.0458468954409
5,Prevalence,102,United States,1,Male,25,50-69 years,493,Ischemic heart disease,3,Rate,2016,7079.76245157,7953.6097297,6229.51553316
5,Prevalence,102,United States,2,Female,25,50-69 years,493,Ischemic heart disease,3,Rate,2016,3358.34971401,3757.22317733,2974.1750691400002
5,Prevalence,102,United States,3,Both,25,50-69 years,493,Ischemic heart disease,3,Rate,2016,5158.6787470300005,5784.85603755,4559.00378629
5,Prevalence,102,United States,1,Male,26,70+ years,493,Ischemic heart disease,1,Number,2016,2628509.64697,2945900.81478,2310272.02776
5,Prevalence,102,United States,2,Female,26,70+ years,493,Ischemic heart disease,1,Number,2016,1997380.71497,2263692.35712,1748457.40036
5,Prevalence,102,United States,3,Both,26,70+ years,493,Ischemic heart disease,1,Number,2016,4625890.36194,5213136.78069,4064416.83207
5,Prevalence,102,United States,1,Male,26,70+ years,493,Ischemic heart disease,2,Percent,2016,0.193740055515,0.217130041692,0.170278488902
5,Prevalence,102,United States,2,Female,26,70+ years,493,Ischemic heart disease,2,Percent,2016,0.11041054921,0.125129856153,0.0966517230073
5,Prevalence,102,United States,3,Both,26,70+ years,493,Ischemic heart disease,2,Percent,2016,0.146122190271,0.164668636005,0.128388350643
5,Prevalence,102,United States,1,Male,26,70+ years,493,Ischemic heart disease,3,Rate,2016,19363.7115311,21701.8695908,17019.3178311
5,Prevalence,102,United States,2,Female,26,70+ years,493,Ischemic heart disease,3,Rate,2016,11036.0644541,12507.507742599999,9660.69634143
5,Prevalence,102,United States,3,Both,26,70+ years,493,Ischemic heart disease,3,Rate,2016,14605.117498399999,16459.2044471,12832.4021432
5,Prevalence,102,United States,1,Male,27,Age-standardized,493,Ischemic heart disease,2,Percent,2016,0.0271675521965,0.0299128368247,0.0247552523671
5,Prevalence,102,United States,2,Female,27,Age-standardized,493,Ischemic heart disease,2,Percent,2016,0.013507662211,0.0148857479357,0.0123217263331
5,Prevalence,102,United States,3,Both,27,Age-standardized,493,Ischemic heart disease,2,Percent,2016,0.0197462589168,0.0217195052065,0.018024733532
5,Prevalence,102,United States,1,Male,27,Age-standardized,493,Ischemic heart disease,3,Rate,2016,2431.6115070200003,2675.11248046,2217.08332677
5,Prevalence,102,United States,2,Female,27,Age-standardized,493,Ischemic heart disease,3,Rate,2016,1248.7453191700001,1374.69160824,1140.8156176
5,Prevalence,102,United States,3,Both,27,Age-standardized,493,Ischemic heart disease,3,Rate,2016,1795.99965457,1970.78667281,1640.2014070100001
5,Prevalence,102,United States,1,Male,28,<1 year,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,28,<1 year,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,28,<1 year,493,Ischemic heart disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,28,<1 year,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,28,<1 year,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,28,<1 year,493,Ischemic heart disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,28,<1 year,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,28,<1 year,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,28,<1 year,493,Ischemic heart disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,30,80 to 84,493,Ischemic heart disease,1,Number,2016,549987.947815,636301.732573,473038.262239
5,Prevalence,102,United States,2,Female,30,80 to 84,493,Ischemic heart disease,1,Number,2016,440473.286225,514854.759484,373902.951458
5,Prevalence,102,United States,3,Both,30,80 to 84,493,Ischemic heart disease,1,Number,2016,990461.23404,1148469.24944,843373.533827
5,Prevalence,102,United States,1,Male,30,80 to 84,493,Ischemic heart disease,2,Percent,2016,0.229684279581,0.265731561452,0.197555518635
5,Prevalence,102,United States,2,Female,30,80 to 84,493,Ischemic heart disease,2,Percent,2016,0.132535008637,0.154906064902,0.112508660067
5,Prevalence,102,United States,3,Both,30,80 to 84,493,Ischemic heart disease,2,Percent,2016,0.17321850186,0.200859793193,0.147498345449
5,Prevalence,102,United States,1,Male,30,80 to 84,493,Ischemic heart disease,3,Rate,2016,22962.762199,26566.4828292,19750.005741
5,Prevalence,102,United States,2,Female,30,80 to 84,493,Ischemic heart disease,3,Rate,2016,13249.7596743,15487.208972,11247.2751544
5,Prevalence,102,United States,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2016,17317.2189299,20079.8302278,14745.5383644
5,Prevalence,102,United States,1,Male,31,85 to 89,493,Ischemic heart disease,1,Number,2016,342687.231892,401111.017336,288685.466551
5,Prevalence,102,United States,2,Female,31,85 to 89,493,Ischemic heart disease,1,Number,2016,342377.125502,407928.508478,284581.898748
5,Prevalence,102,United States,3,Both,31,85 to 89,493,Ischemic heart disease,1,Number,2016,685064.357395,807506.602201,572945.256879
5,Prevalence,102,United States,1,Male,31,85 to 89,493,Ischemic heart disease,2,Percent,2016,0.239651723426,0.280511682682,0.201878433198
5,Prevalence,102,United States,2,Female,31,85 to 89,493,Ischemic heart disease,2,Percent,2016,0.144863837354,0.172603460255,0.120409958739
5,Prevalence,102,United States,3,Both,31,85 to 89,493,Ischemic heart disease,2,Percent,2016,0.180594734001,0.212865617925,0.151028746191
5,Prevalence,102,United States,1,Male,31,85 to 89,493,Ischemic heart disease,3,Rate,2016,23960.297412199998,28045.2213454,20184.5560423
5,Prevalence,102,United States,2,Female,31,85 to 89,493,Ischemic heart disease,3,Rate,2016,14483.3917941,17256.3760023,12038.512009299999
5,Prevalence,102,United States,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2016,18055.764714,21282.8897854,15100.7195755
5,Prevalence,102,United States,1,Male,32,90 to 94,493,Ischemic heart disease,1,Number,2016,119481.188708,146478.29191,92101.3736439
5,Prevalence,102,United States,2,Female,32,90 to 94,493,Ischemic heart disease,1,Number,2016,156873.768329,195347.284373,121069.616689
5,Prevalence,102,United States,3,Both,32,90 to 94,493,Ischemic heart disease,1,Number,2016,276354.957037,340361.756988,213394.146623
5,Prevalence,102,United States,1,Male,32,90 to 94,493,Ischemic heart disease,2,Percent,2016,0.202425590214,0.248158948365,0.156039922866
5,Prevalence,102,United States,2,Female,32,90 to 94,493,Ischemic heart disease,2,Percent,2016,0.126432585625,0.157441211102,0.0975748763311
5,Prevalence,102,United States,3,Both,32,90 to 94,493,Ischemic heart disease,2,Percent,2016,0.15092971941,0.185895959134,0.116548771571
5,Prevalence,102,United States,1,Male,32,90 to 94,493,Ischemic heart disease,3,Rate,2016,20239.141547699997,24812.2312449,15601.223574
5,Prevalence,102,United States,2,Female,32,90 to 94,493,Ischemic heart disease,3,Rate,2016,12641.218910599999,15741.495927900001,9756.04490344
5,Prevalence,102,United States,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2016,15090.5003732,18585.623634,11652.493893300001
5,Prevalence,102,United States,1,Male,158,<20 years,493,Ischemic heart disease,1,Number,2016,1470.80719891,1769.43531116,1207.38399673
5,Prevalence,102,United States,2,Female,158,<20 years,493,Ischemic heart disease,1,Number,2016,1168.5498209,1402.45234309,958.938985586
5,Prevalence,102,United States,3,Both,158,<20 years,493,Ischemic heart disease,1,Number,2016,2639.35701981,3159.69240737,2185.05031497
5,Prevalence,102,United States,1,Male,158,<20 years,493,Ischemic heart disease,2,Percent,2016,4.43565484734e-05,5.35517563872e-05,3.66140715718e-05
5,Prevalence,102,United States,2,Female,158,<20 years,493,Ischemic heart disease,2,Percent,2016,3.49798674675e-05,4.21117039576e-05,2.86243658715e-05
5,Prevalence,102,United States,3,Both,158,<20 years,493,Ischemic heart disease,2,Percent,2016,3.96503533481e-05,4.74188216895e-05,3.275555523e-05
5,Prevalence,102,United States,1,Male,158,<20 years,493,Ischemic heart disease,3,Rate,2016,3.4670063512900002,4.17093652147,2.84606166479
5,Prevalence,102,United States,2,Female,158,<20 years,493,Ischemic heart disease,3,Rate,2016,2.88112994837,3.4578307014,2.36432181205
5,Prevalence,102,United States,3,Both,158,<20 years,493,Ischemic heart disease,3,Rate,2016,3.18064920494,3.8076975066000003,2.6331710696500004
5,Prevalence,102,United States,1,Male,159,10 to 24,493,Ischemic heart disease,1,Number,2016,5867.8445858,6737.83563786,5081.22822802
5,Prevalence,102,United States,2,Female,159,10 to 24,493,Ischemic heart disease,1,Number,2016,4729.1902042,5440.45332375,4048.15681139
5,Prevalence,102,United States,3,Both,159,10 to 24,493,Ischemic heart disease,1,Number,2016,10597.03479,12167.8561027,9148.39797329
5,Prevalence,102,United States,1,Male,159,10 to 24,493,Ischemic heart disease,2,Percent,2016,0.000201420080877,0.000231735328741,0.000173072678945
5,Prevalence,102,United States,2,Female,159,10 to 24,493,Ischemic heart disease,2,Percent,2016,0.000159714756294,0.000184087394984,0.000136814275283
5,Prevalence,102,United States,3,Both,159,10 to 24,493,Ischemic heart disease,2,Percent,2016,0.000180396257737,0.000207760771757,0.000155753917004
5,Prevalence,102,United States,1,Male,159,10 to 24,493,Ischemic heart disease,3,Rate,2016,17.675807605,20.296496382500003,15.3062698308
5,Prevalence,102,United States,2,Female,159,10 to 24,493,Ischemic heart disease,3,Rate,2016,14.895067857499999,17.1352637416,12.750083587199999
5,Prevalence,102,United States,3,Both,159,10 to 24,493,Ischemic heart disease,3,Rate,2016,16.316414654400003,18.7350319746,14.0859266497
5,Prevalence,102,United States,1,Male,235,95 plus,493,Ischemic heart disease,1,Number,2016,19638.8070403,24958.1503077,14873.6709302
5,Prevalence,102,United States,2,Female,235,95 plus,493,Ischemic heart disease,1,Number,2016,49996.0331585,62296.6983383,38107.3641343
5,Prevalence,102,United States,3,Both,235,95 plus,493,Ischemic heart disease,1,Number,2016,69634.8401988,86825.9810792,53205.1865549
5,Prevalence,102,United States,1,Male,235,95 plus,493,Ischemic heart disease,2,Percent,2016,0.129398944842,0.164449144291,0.0980010199722
5,Prevalence,102,United States,2,Female,235,95 plus,493,Ischemic heart disease,2,Percent,2016,0.118345861954,0.14745812817,0.0902042628405
5,Prevalence,102,United States,3,Both,235,95 plus,493,Ischemic heart disease,2,Percent,2016,0.121267219195,0.151209068072,0.0926604258555
5,Prevalence,102,United States,1,Male,235,95 plus,493,Ischemic heart disease,3,Rate,2016,12937.324355300001,16441.512215000002,9798.227803950002
5,Prevalence,102,United States,2,Female,235,95 plus,493,Ischemic heart disease,3,Rate,2016,11832.9789496,14744.2801658,9019.188306349999
5,Prevalence,102,United States,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2016,12124.8736455,15118.2087405,9264.12931261
5,Prevalence,102,United States,1,Male,420,<70 years,493,Ischemic heart disease,1,Number,2016,3166525.67068,3538984.45432,2814324.80381
5,Prevalence,102,United States,2,Female,420,<70 years,493,Ischemic heart disease,1,Number,2016,1610835.17211,1785441.91462,1445512.02768
5,Prevalence,102,United States,3,Both,420,<70 years,493,Ischemic heart disease,1,Number,2016,4777360.8428,5322895.89362,4259729.70495
5,Prevalence,102,United States,1,Male,420,<70 years,493,Ischemic heart disease,2,Percent,2016,0.0238021367873,0.0266296521215,0.021178396855
5,Prevalence,102,United States,2,Female,420,<70 years,493,Ischemic heart disease,2,Percent,2016,0.0116936054765,0.0129610311665,0.0105129405591
5,Prevalence,102,United States,3,Both,420,<70 years,493,Ischemic heart disease,2,Percent,2016,0.0176423617116,0.0196524757356,0.0157197952755
5,Prevalence,102,United States,1,Male,420,<70 years,493,Ischemic heart disease,3,Rate,2016,2177.94861227,2434.12720526,1935.7034928500002
5,Prevalence,102,United States,2,Female,420,<70 years,493,Ischemic heart disease,3,Rate,2016,1104.75912594,1224.50967247,991.3755497010001
5,Prevalence,102,United States,3,Both,420,<70 years,493,Ischemic heart disease,3,Rate,2016,1640.5828083,1827.92378068,1462.8242563000001
5,Prevalence,102,United States,1,Male,1,Under 5,494,Stroke,1,Number,2016,4614.06632611,5756.43768263,3578.86748745
5,Prevalence,102,United States,2,Female,1,Under 5,494,Stroke,1,Number,2016,5925.46849873,7204.95713919,4739.9690169
5,Prevalence,102,United States,3,Both,1,Under 5,494,Stroke,1,Number,2016,10539.5348248,12745.5898004,8494.17370129
5,Prevalence,102,United States,1,Male,1,Under 5,494,Stroke,2,Percent,2016,0.000724680414954,0.000914166833078,0.000559235224745
5,Prevalence,102,United States,2,Female,1,Under 5,494,Stroke,2,Percent,2016,0.000919678714011,0.00112403913219,0.000724264573077
5,Prevalence,102,United States,3,Both,1,Under 5,494,Stroke,2,Percent,2016,0.000822702258714,0.00100241662658,0.000659105390771
5,Prevalence,102,United States,1,Male,1,Under 5,494,Stroke,3,Rate,2016,46.281941006100006,57.740632752799996,35.8982559452
5,Prevalence,102,United States,2,Female,1,Under 5,494,Stroke,3,Rate,2016,62.1640061142,75.5871033234,49.72694783720001
5,Prevalence,102,United States,3,Both,1,Under 5,494,Stroke,3,Rate,2016,54.0448301494,65.35708144259999,43.5565878926
5,Prevalence,102,United States,1,Male,2,Early Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,2,Early Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,2,Early Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,494,Stroke,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,4,Post Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,4,Post Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,4,Post Neonatal,494,Stroke,1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,4,Post Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,4,Post Neonatal,494,Stroke,2,Percent,2016,0.0,0.0,0.0
